game_id,season,type,date_time,date_time_GMT,away_team_id,home_team_id,away_goals,home_goals,outcome,home_rink_side_start,venue,venue_link,venue_time_zone_id
9911,20172018,R,2018-03-29,2018-03-29T00:00:00Z,3,15,2,3,home win OT,right,Capital One Arena,/api/v1/venues/null,America/New_York
9912,20172018,R,2018-03-29,2018-03-29T23:30:00Z,13,9,2,3,home win OT,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York
9913,20172018,R,2018-03-29,2018-03-29T02:00:00Z,4,21,2,1,away win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver
9914,20172018,R,2018-03-30,2018-03-30T00:00:00Z,28,18,3,5,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
9915,20172018,R,2018-03-30,2018-03-30T23:00:00Z,10,2,5,4,away win REG,left,Barclays Center,/api/v1/venues/null,America/New_York
9916,20172018,R,2018-03-30,2018-03-30T23:00:00Z,14,3,7,3,away win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York
9917,20172018,R,2018-03-30,2018-03-30T00:00:00Z,25,30,2,5,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
9918,20172018,R,2018-03-30,2018-03-30T00:30:00Z,52,16,2,6,home win REG,right,United Center,/api/v1/venues/null,America/Chicago
9919,20172018,R,2018-03-30,2018-03-30T02:00:00Z,22,23,1,2,home win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
9920,20172018,R,2018-03-30,2018-03-30T01:00:00Z,29,20,5,1,away win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver
9921,20172018,R,2018-03-30,2018-03-30T23:00:00Z,12,15,4,1,away win REG,right,Capital One Arena,/api/v1/venues/null,America/New_York
9922,20172018,R,2018-03-30,2018-03-30T02:30:00Z,53,26,2,4,home win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
9923,20172018,R,2018-03-31,2018-03-31T02:00:00Z,26,24,1,2,home win OT,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
9924,20172018,R,2018-03-31,2018-03-31T23:00:00Z,52,10,3,1,away win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
9925,20172018,R,2018-03-31,2018-03-31T02:30:00Z,19,54,3,4,home win OT,NA,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles
9926,20172018,R,2018-03-31,2018-03-31T23:00:00Z,2,1,3,4,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
9927,20172018,R,2018-03-31,2018-03-31T17:00:00Z,13,6,1,5,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York
9928,20172018,R,2018-03-31,2018-03-31T23:00:00Z,8,5,2,5,home win REG,left,PPG Paints Arena,/api/v1/venues/null,America/New_York
9929,20172018,R,2018-03-31,2018-03-31T18:00:00Z,9,17,0,2,home win REG,right,Little Caesars Arena,/api/v1/venues/null,America/Detroit
9930,20172018,R,2018-03-31,2018-03-31T20:00:00Z,29,23,4,5,home win OT,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
9931,20172018,R,2018-03-31,2018-03-31T23:00:00Z,3,12,2,1,away win REG,right,PNC Arena,/api/v1/venues/null,America/New_York
9932,20172018,R,2018-03-31,2018-03-31T01:00:00Z,16,21,0,5,home win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver
9933,20172018,R,2018-04-01,2018-04-01T16:30:00Z,6,4,3,4,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
9934,20172018,R,2018-04-01,2018-04-01T01:00:00Z,19,53,0,6,home win REG,left,Gila River Arena,/api/v1/venues/null,America/Phoenix
9935,20172018,R,2018-04-01,2018-04-01T00:00:00Z,30,25,1,4,home win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago
9936,20172018,R,2018-04-01,2018-04-01T23:00:00Z,1,8,2,1,away win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
9937,20172018,R,2018-04-01,2018-04-01T22:00:00Z,18,14,4,1,away win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
9938,20172018,R,2018-04-01,2018-04-01T23:30:00Z,15,5,3,1,away win REG,left,PPG Paints Arena,/api/v1/venues/null,America/New_York
9939,20172018,R,2018-04-01,2018-04-01T00:00:00Z,7,18,7,4,away win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
9940,20172018,R,2018-04-01,2018-04-01T02:30:00Z,28,54,2,3,home win REG,NA,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles
9941,20172018,R,2018-04-01,2018-04-01T02:00:00Z,22,20,2,3,home win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver
9942,20172018,R,2018-04-02,2018-04-02T23:30:00Z,12,13,2,3,home win REG,right,BB&T Center,/api/v1/venues/null,America/New_York
9943,20172018,R,2018-04-02,2018-04-02T01:00:00Z,21,24,3,4,home win OT,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
9944,20172018,R,2018-04-02,2018-04-02T23:30:00Z,52,9,6,5,away win REG,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York
9945,20172018,R,2018-04-02,2018-04-02T23:00:00Z,7,10,2,5,home win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
9946,20172018,R,2018-04-03,2018-04-03T00:00:00Z,15,19,4,2,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago
9947,20172018,R,2018-04-03,2018-04-03T02:30:00Z,21,26,1,3,home win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
9948,20172018,R,2018-04-03,2018-04-03T00:00:00Z,22,30,0,3,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
9949,20172018,R,2018-04-03,2018-04-03T23:00:00Z,17,29,4,5,home win OT,left,Nationwide Arena,/api/v1/venues/null,America/New_York
9950,20172018,R,2018-04-03,2018-04-03T23:30:00Z,6,14,0,4,home win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
9951,20172018,R,2018-04-03,2018-04-03T23:30:00Z,52,8,5,4,away win OT,right,Centre Bell,/api/v1/venues/null,America/Montreal
9952,20172018,R,2018-04-03,2018-04-03T23:00:00Z,3,1,2,5,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
9953,20172018,R,2018-04-03,2018-04-03T23:30:00Z,18,13,1,2,home win REG,right,BB&T Center,/api/v1/venues/null,America/New_York
9954,20172018,R,2018-04-03,2018-04-03T23:00:00Z,4,2,4,5,home win REG,left,Barclays Center,/api/v1/venues/null,America/New_York
9955,20172018,R,2018-04-04,2018-04-04T02:30:00Z,25,28,4,2,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
9956,20172018,R,2018-04-04,2018-04-04T23:30:00Z,9,7,4,2,away win REG,left,KeyBank Center,/api/v1/venues/null,America/New_York
9957,20172018,R,2018-04-04,2018-04-04T02:00:00Z,54,23,5,4,away win SO,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
9958,20172018,R,2018-04-04,2018-04-04T01:00:00Z,53,20,4,1,away win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver
9959,20172018,R,2018-04-05,2018-04-05T00:00:00Z,16,19,4,3,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago
9960,20172018,R,2018-04-05,2018-04-05T23:30:00Z,8,17,4,3,away win REG,right,Little Caesars Arena,/api/v1/venues/null,America/Detroit
9961,20172018,R,2018-04-05,2018-04-05T23:00:00Z,18,15,4,3,away win REG,right,Capital One Arena,/api/v1/venues/null,America/New_York
9962,20172018,R,2018-04-05,2018-04-05T23:00:00Z,10,1,1,2,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
9963,20172018,R,2018-04-05,2018-04-05T23:00:00Z,3,2,1,2,home win REG,left,Barclays Center,/api/v1/venues/null,America/New_York
9964,20172018,R,2018-04-05,2018-04-05T23:00:00Z,12,4,3,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
9965,20172018,R,2018-04-05,2018-04-05T02:00:00Z,30,24,1,3,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
9966,20172018,R,2018-04-05,2018-04-05T23:30:00Z,6,13,2,3,home win REG,right,BB&T Center,/api/v1/venues/null,America/New_York
9967,20172018,R,2018-04-05,2018-04-05T23:00:00Z,5,29,5,4,away win OT,left,Nationwide Arena,/api/v1/venues/null,America/New_York
9968,20172018,R,2018-04-06,2018-04-06T00:00:00Z,20,52,1,2,home win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg
9969,20172018,R,2018-04-06,2018-04-06T02:30:00Z,21,28,2,4,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
9970,20172018,R,2018-04-06,2018-04-06T01:00:00Z,54,22,3,4,home win REG,left,Rogers Place,/api/v1/venues/null,America/Edmonton
9971,20172018,R,2018-04-06,2018-04-06T02:00:00Z,53,23,3,4,home win OT,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
9972,20172018,R,2018-04-06,2018-04-06T23:30:00Z,9,5,0,4,home win REG,left,PPG Paints Arena,/api/v1/venues/null,America/New_York
9973,20172018,R,2018-04-06,2018-04-06T23:30:00Z,7,14,5,7,home win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
9974,20172018,R,2018-04-06,2018-04-06T02:30:00Z,30,26,4,5,home win OT,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
9975,20172018,R,2018-04-07,2018-04-07T19:00:00Z,3,4,0,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
9976,20172018,R,2018-04-07,2018-04-07T00:30:00Z,19,16,4,1,away win REG,right,United Center,/api/v1/venues/null,America/Chicago
9977,20172018,R,2018-04-07,2018-04-07T02:00:00Z,25,24,3,5,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
9978,20172018,R,2018-04-07,2018-04-07T23:00:00Z,14,12,2,3,home win OT,right,PNC Arena,/api/v1/venues/null,America/New_York
9979,20172018,R,2018-04-07,2018-04-07T23:00:00Z,16,52,1,4,home win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg
9980,20172018,R,2018-04-07,2018-04-07T23:00:00Z,8,10,2,4,home win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
9981,20172018,R,2018-04-07,2018-04-07T23:00:00Z,7,13,3,4,home win REG,right,BB&T Center,/api/v1/venues/null,America/New_York
9982,20172018,R,2018-04-07,2018-04-07T23:00:00Z,1,15,3,5,home win REG,right,Capital One Arena,/api/v1/venues/null,America/New_York
9983,20172018,R,2018-04-07,2018-04-07T23:00:00Z,9,6,2,5,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York
9984,20172018,R,2018-04-07,2018-04-07T23:00:00Z,2,17,4,3,away win OT,right,Little Caesars Arena,/api/v1/venues/null,America/Detroit
9985,20172018,R,2018-04-08,2018-04-08T01:00:00Z,24,53,3,0,away win REG,left,Gila River Arena,/api/v1/venues/null,America/Phoenix
9986,20172018,R,2018-04-08,2018-04-08T00:00:00Z,29,18,2,4,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
9987,20172018,R,2018-04-08,2018-04-08T02:30:00Z,30,28,6,3,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
9988,20172018,R,2018-04-08,2018-04-08T02:30:00Z,25,26,4,2,away win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
9989,20172018,R,2018-04-08,2018-04-08T02:00:00Z,23,22,2,3,home win SO,left,Rogers Place,/api/v1/venues/null,America/Edmonton
9990,20172018,R,2018-04-08,2018-04-08T02:00:00Z,54,20,1,7,home win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver
9991,20172018,R,2018-04-08,2018-04-08T23:30:00Z,13,6,4,2,away win REG,left,TD Garden,/api/v1/venues/null,America/New_York
9992,20172018,R,2018-04-08,2018-04-08T01:00:00Z,19,21,2,5,home win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver
9993,20172018,P,2018-04-11,2018-04-11T23:00:00Z,4,5,0,7,home win REG,left,PPG Paints Arena,/api/v1/venues/null,America/New_York
9994,20172018,P,2018-04-11,2018-04-11T23:00:00Z,30,52,2,3,home win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg
9995,20172018,P,2018-04-12,2018-04-12T23:30:00Z,29,15,4,3,away win OT,right,Capital One Arena,/api/v1/venues/null,America/New_York
9996,20172018,P,2018-04-12,2018-04-12T02:00:00Z,26,54,0,1,home win REG,NA,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles
9997,20172018,P,2018-04-12,2018-04-12T23:00:00Z,1,14,2,5,home win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
9998,20172018,P,2018-04-12,2018-04-12T23:00:00Z,10,6,1,5,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York
9999,20172018,P,2018-04-13,2018-04-13T02:30:00Z,28,24,3,0,away win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
10000,20172018,P,2018-04-13,2018-04-13T23:00:00Z,4,5,5,1,away win REG,left,PPG Paints Arena,/api/v1/venues/null,America/New_York
10001,20172018,P,2018-04-13,2018-04-13T01:30:00Z,21,18,2,5,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
10002,20172018,P,2018-04-13,2018-04-13T23:30:00Z,30,52,1,4,home win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg
10003,20172018,P,2018-04-14,2018-04-14T02:00:00Z,26,54,1,2,home win OT,NA,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles
10004,20172018,P,2018-04-14,2018-04-14T19:00:00Z,1,14,3,5,home win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
10005,20172018,P,2018-04-14,2018-04-14T19:00:00Z,21,18,4,5,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
10006,20172018,P,2018-04-15,2018-04-15T02:30:00Z,28,24,3,2,away win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
10007,20172018,P,2018-04-15,2018-04-15T23:30:00Z,29,15,5,4,away win OT,right,Capital One Arena,/api/v1/venues/null,America/New_York
10008,20172018,P,2018-04-15,2018-04-15T19:00:00Z,5,4,5,1,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
10009,20172018,P,2018-04-15,2018-04-15T00:00:00Z,10,6,3,7,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York
10010,20172018,P,2018-04-15,2018-04-15T23:00:00Z,52,30,2,6,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
10011,20172018,P,2018-04-16,2018-04-16T02:30:00Z,54,26,3,2,away win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
10012,20172018,P,2018-04-16,2018-04-16T23:30:00Z,14,1,2,5,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
10013,20172018,P,2018-04-16,2018-04-16T23:00:00Z,6,10,2,4,home win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
10014,20172018,P,2018-04-17,2018-04-17T02:30:00Z,24,28,1,8,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
10015,20172018,P,2018-04-17,2018-04-17T23:30:00Z,15,29,3,2,away win OT,left,Nationwide Arena,/api/v1/venues/null,America/New_York
10016,20172018,P,2018-04-17,2018-04-17T02:00:00Z,18,21,3,5,home win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver
10017,20172018,P,2018-04-18,2018-04-18T02:30:00Z,54,26,1,0,away win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
10018,20172018,P,2018-04-18,2018-04-18T23:00:00Z,5,4,5,0,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
10019,20172018,P,2018-04-18,2018-04-18T23:30:00Z,14,1,3,1,away win REG,left,Prudential Center,/api/v1/venues/null,America/New_York
10020,20172018,P,2018-04-18,2018-04-18T00:00:00Z,52,30,2,0,away win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
10021,20172018,P,2018-04-19,2018-04-19T02:30:00Z,24,28,1,2,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
10022,20172018,P,2018-04-19,2018-04-19T23:30:00Z,15,29,4,1,away win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York
10023,20172018,P,2018-04-19,2018-04-19T23:00:00Z,6,10,3,1,away win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
10024,20172018,P,2018-04-19,2018-04-19T02:00:00Z,18,21,3,2,away win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver
10025,20172018,P,2018-04-20,2018-04-20T23:00:00Z,4,5,4,2,away win REG,left,PPG Paints Arena,/api/v1/venues/null,America/New_York
10026,20172018,P,2018-04-20,2018-04-20T23:30:00Z,30,52,0,5,home win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg
10027,20172018,P,2018-04-21,2018-04-21T19:00:00Z,29,15,3,4,home win OT,right,Capital One Arena,/api/v1/venues/null,America/New_York
10028,20172018,P,2018-04-21,2018-04-21T19:00:00Z,1,14,1,3,home win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
10029,20172018,P,2018-04-21,2018-04-21T01:30:00Z,21,18,2,1,away win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
10030,20172018,P,2018-04-22,2018-04-22T19:00:00Z,5,4,8,5,away win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
10031,20172018,P,2018-04-22,2018-04-22T00:00:00Z,10,6,4,3,away win REG,left,TD Garden,/api/v1/venues/null,America/New_York
10032,20172018,P,2018-04-22,2018-04-22T23:00:00Z,18,21,5,0,away win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver
10033,20172018,P,2018-04-23,2018-04-23T23:30:00Z,15,29,6,3,away win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York
10034,20172018,P,2018-04-23,2018-04-23T23:00:00Z,6,10,1,3,home win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto
10035,20172018,P,2018-04-25,2018-04-25T23:30:00Z,10,6,4,7,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York
10036,20172018,P,2018-04-26,2018-04-26T23:00:00Z,5,15,3,2,away win REG,right,Capital One Arena,/api/v1/venues/null,America/New_York
10037,20172018,P,2018-04-27,2018-04-27T02:00:00Z,28,54,0,7,home win REG,NA,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles
10038,20172018,P,2018-04-28,2018-04-28T00:00:00Z,52,18,4,1,away win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
10039,20172018,P,2018-04-28,2018-04-28T19:00:00Z,6,14,6,2,away win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
10040,20172018,P,2018-04-29,2018-04-29T00:00:00Z,28,54,4,3,away win OT,NA,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles
10041,20172018,P,2018-04-29,2018-04-29T23:00:00Z,52,18,4,5,home win OT,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
10042,20172018,P,2018-04-29,2018-04-29T19:00:00Z,5,15,1,4,home win REG,right,Capital One Arena,/api/v1/venues/null,America/New_York
10043,20172018,P,2018-04-30,2018-04-30T23:00:00Z,6,14,2,4,home win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
10044,20172018,P,2018-05-01,2018-05-01T02:00:00Z,54,28,4,3,away win OT,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
10045,20172018,P,2018-05-01,2018-05-01T23:30:00Z,15,5,4,3,away win REG,left,PPG Paints Arena,/api/v1/venues/null,America/New_York
10046,20172018,P,2018-05-02,2018-05-02T00:00:00Z,18,52,4,7,home win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg
10047,20172018,P,2018-05-02,2018-05-02T23:00:00Z,14,6,4,1,away win REG,left,TD Garden,/api/v1/venues/null,America/New_York
10048,20172018,P,2018-05-03,2018-05-03T02:00:00Z,54,28,0,4,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
10049,20172018,P,2018-05-03,2018-05-03T23:00:00Z,15,5,1,3,home win REG,left,PPG Paints Arena,/api/v1/venues/null,America/New_York
10050,20172018,P,2018-05-04,2018-05-04T01:30:00Z,18,52,2,1,away win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg
10051,20172018,P,2018-05-04,2018-05-04T23:00:00Z,14,6,4,3,away win OT,left,TD Garden,/api/v1/venues/null,America/New_York
10052,20172018,P,2018-05-05,2018-05-05T02:00:00Z,28,54,3,5,home win REG,NA,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles
10053,20172018,P,2018-05-05,2018-05-05T23:00:00Z,5,15,3,6,home win REG,right,Capital One Arena,/api/v1/venues/null,America/New_York
10054,20172018,P,2018-05-06,2018-05-06T23:30:00Z,54,28,3,0,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
10055,20172018,P,2018-05-06,2018-05-06T01:30:00Z,52,18,6,2,away win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
10056,20172018,P,2018-05-06,2018-05-06T19:00:00Z,6,14,1,3,home win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
10057,20172018,P,2018-05-07,2018-05-07T23:00:00Z,15,5,2,1,away win OT,left,PPG Paints Arena,/api/v1/venues/null,America/New_York
10058,20172018,P,2018-05-08,2018-05-08T01:30:00Z,18,52,4,0,away win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg
10059,20172018,P,2018-05-11,2018-05-11T00:00:00Z,52,18,5,1,away win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
10060,20172018,P,2018-05-12,2018-05-12T00:00:00Z,15,14,4,2,away win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
10061,20172018,P,2018-05-12,2018-05-12T23:00:00Z,54,52,2,4,home win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg
10062,20172018,P,2018-05-14,2018-05-14T00:00:00Z,15,14,6,2,away win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
10063,20172018,P,2018-05-15,2018-05-15T00:00:00Z,54,52,3,1,away win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg
10064,20172018,P,2018-05-16,2018-05-16T00:00:00Z,14,15,4,2,away win REG,right,Capital One Arena,/api/v1/venues/null,America/New_York
10065,20172018,P,2018-05-17,2018-05-17T01:00:00Z,52,54,2,4,home win REG,NA,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles
10066,20172018,P,2018-05-18,2018-05-18T00:00:00Z,14,15,4,2,away win REG,right,Capital One Arena,/api/v1/venues/null,America/New_York
10067,20172018,P,2018-05-19,2018-05-19T23:15:00Z,15,14,2,3,home win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
10068,20172018,P,2018-05-19,2018-05-19T00:00:00Z,52,54,2,3,home win REG,NA,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles
10069,20172018,P,2018-05-20,2018-05-20T19:00:00Z,54,52,2,1,away win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg
10070,20172018,P,2018-05-22,2018-05-22T00:00:00Z,14,15,0,3,home win REG,right,Capital One Arena,/api/v1/venues/null,America/New_York
10071,20172018,P,2018-05-24,2018-05-24T00:00:00Z,15,14,4,0,away win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York
10072,20172018,P,2018-05-29,2018-05-29T00:00:00Z,15,54,4,6,home win REG,NA,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles
10073,20172018,P,2018-05-31,2018-05-31T00:00:00Z,15,54,3,2,away win REG,NA,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles
10074,20172018,P,2018-06-03,2018-06-03T00:00:00Z,54,15,1,3,home win REG,right,Capital One Arena,/api/v1/venues/null,America/New_York
10075,20172018,P,2018-06-05,2018-06-05T00:00:00Z,54,15,2,6,home win REG,right,Capital One Arena,/api/v1/venues/null,America/New_York
10076,20172018,P,2018-06-08,2018-06-08T00:00:00Z,15,54,4,3,away win REG,NA,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles
10077,20182019,R,2018-10-03,2018-10-03T23:00:00Z,8,10,2,3,home win OT,right,Scotiabank Arena,/api/v1/venues/null,America/Toronto
10078,20182019,R,2018-10-03,2018-10-03T23:30:00Z,6,15,0,7,home win REG,right,Capital One Arena,/api/v1/venues/5094,America/New_York
10079,20182019,R,2018-10-04,2018-10-04T02:00:00Z,20,23,2,5,home win REG,right,Rogers Arena,/api/v1/venues/5073,America/Vancouver
10080,20182019,R,2018-10-04,2018-10-04T02:30:00Z,24,28,5,2,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles
10081,20182019,R,2018-10-04,2018-10-04T23:00:00Z,6,7,4,0,away win REG,left,KeyBank Center,/api/v1/venues/5039,America/New_York
10082,20182019,R,2018-10-04,2018-10-04T23:00:00Z,15,5,6,7,home win OT,left,PPG Paints Arena,/api/v1/venues/5034,America/New_York
10083,20182019,R,2018-10-04,2018-10-04T23:00:00Z,2,12,2,1,away win OT,right,PNC Arena,/api/v1/venues/5066,America/New_York
10084,20182019,R,2018-10-04,2018-10-04T23:30:00Z,18,3,3,2,away win REG,right,Madison Square Garden,/api/v1/venues/5054,America/New_York
10085,20182019,R,2018-10-04,2018-10-04T23:30:00Z,16,9,4,3,away win OT,left,Canadian Tire Centre,/api/v1/venues/5031,America/New_York
10086,20182019,R,2018-10-04,2018-10-04T23:30:00Z,29,17,3,2,away win OT,right,Little Caesars Arena,/api/v1/venues/5145,America/Detroit
10087,20182019,R,2018-10-05,2018-10-05T00:00:00Z,52,19,5,1,away win REG,left,Enterprise Center,/api/v1/venues/5076,America/Chicago
10088,20182019,R,2018-10-05,2018-10-05T00:30:00Z,53,25,0,3,home win REG,right,American Airlines Center,/api/v1/venues/5019,America/Chicago
10089,20182019,R,2018-10-05,2018-10-05T01:00:00Z,30,21,1,4,home win REG,right,Pepsi Center,/api/v1/venues/5064,America/Denver
10090,20182019,R,2018-10-05,2018-10-05T02:00:00Z,4,54,5,2,away win REG,NA,T-Mobile Arena,/api/v1/venues/5178,America/Los_Angeles
10091,20182019,R,2018-10-05,2018-10-05T23:00:00Z,12,29,3,1,away win REG,left,Nationwide Arena,/api/v1/venues/5059,America/New_York
10092,20182019,R,2018-10-06,2018-10-06T02:30:00Z,28,26,3,2,away win OT,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles
10093,20182019,R,2018-10-06,2018-10-06T17:00:00Z,22,1,2,5,home win REG,left,Scandinavium,/api/v1/venues/5171,America/New_York
10094,20182019,R,2018-10-06,2018-10-06T23:00:00Z,52,25,1,5,home win REG,right,American Airlines Center,/api/v1/venues/5019,America/Chicago
10095,20182019,R,2018-10-06,2018-10-06T23:00:00Z,3,7,1,3,home win REG,left,KeyBank Center,/api/v1/venues/5039,America/New_York
10096,20182019,R,2018-10-06,2018-10-06T23:00:00Z,9,10,5,3,away win REG,right,Scotiabank Arena,/api/v1/venues/null,America/Toronto
10097,20182019,R,2018-10-06,2018-10-06T23:00:00Z,13,14,1,2,home win SO,left,Amalie Arena,/api/v1/venues/5017,America/New_York
10098,20182019,R,2018-10-06,2018-10-06T23:00:00Z,18,2,4,3,away win REG,left,Barclays Center,/api/v1/venues/5026,America/New_York
10099,20182019,R,2018-10-06,2018-10-06T23:00:00Z,8,5,5,1,away win REG,left,PPG Paints Arena,/api/v1/venues/5034,America/New_York
10100,20182019,R,2018-10-07,2018-10-07T00:00:00Z,16,19,5,4,away win OT,left,Enterprise Center,/api/v1/venues/5076,America/Chicago
